Type,Region,Price,Distance_from_CBD,Rooms,Bathroom,Car_Spot,Schooling_Facilities
2,2,385000.0,5.9,2,1.0,1.0,239.0
2,2,656000.0,5.9,2,1.0,1.0,239.0
2,2,370000.0,5.9,2,1.0,1.0,239.0
2,2,320000.0,5.9,1,1.0,1.0,239.0
0,2,988000.0,5.9,4,1.0,1.0,239.0
0,2,910000.0,5.9,4,1.0,0.0,239.0
2,2,400000.0,5.9,2,1.0,1.0,239.0
2,2,330000.0,5.9,1,1.0,1.0,239.0
2,2,315000.0,5.9,2,1.0,0.0,239.0
2,2,380000.0,5.9,2,1.0,0.0,239.0
0,2,1200000.0,5.9,5,2.0,3.0,239.0
2,2,537000.0,5.9,2,1.0,1.0,239.0
0,2,910000.0,5.9,3,1.0,2.0,239.0
2,2,285000.0,5.9,1,1.0,1.0,239.0
0,2,921500.0,5.9,4,1.0,1.0,239.0
0,2,995000.0,5.9,3,1.0,2.0,239.0
0,2,901000.0,5.9,3,1.0,4.0,239.0
0,2,1315000.0,5.9,2,1.0,2.0,239.0
2,2,370000.0,5.9,2,1.0,1.0,239.0
1,2,735000.0,5.9,2,1.0,2.0,239.0
0,2,1000000.0,5.9,4,1.0,1.0,239.0
2,2,252000.0,5.9,1,1.0,1.0,239.0
0,2,1180000.0,5.9,3,1.0,0.0,239.0
2,2,737000.0,5.9,3,1.0,0.0,239.0
0,2,1700000.0,5.9,4,2.0,2.0,239.0
0,2,820000.0,5.9,2,1.0,1.0,239.0
0,2,1100000.0,5.9,3,1.0,0.0,239.0
2,2,400000.0,5.9,2,1.0,0.0,239.0
2,2,484000.0,5.9,2,1.0,1.0,239.0
1,2,815000.0,5.9,3,1.0,2.0,239.0
0,2,1150000.0,5.9,3,1.0,2.0,239.0
2,2,351000.0,5.9,1,1.0,1.0,239.0
2,2,395000.0,5.9,2,1.0,0.0,239.0
0,2,1150000.0,5.9,4,1.0,2.0,239.0
0,2,1600000.0,5.9,4,1.0,0.0,239.0
1,2,598000.0,5.9,2,1.0,1.0,239.0
2,2,497000.0,5.9,2,1.0,1.0,239.0
2,2,403000.0,5.9,2,1.0,2.0,239.0
0,2,440000.0,5.9,2,1.0,1.0,239.0
0,2,816000.0,5.9,2,2.0,1.0,239.0
0,2,1585000.0,5.9,4,1.0,2.0,239.0
0,2,970000.0,5.9,4,3.0,2.0,239.0
2,2,490000.0,5.9,3,1.0,0.0,239.0
2,0,851000.0,11.8,3,1.0,2.0,202.0
0,0,1300000.0,11.8,4,1.0,2.0,202.0
0,0,1110000.0,11.8,4,2.0,2.0,202.0
0,0,1235000.0,11.8,4,2.0,2.0,202.0
1,0,930000.0,11.8,4,2.0,0.0,202.0
0,0,1505000.0,11.8,4,3.0,2.0,202.0
1,0,790000.0,11.8,3,2.0,0.0,202.0
0,0,1303000.0,11.8,4,2.0,2.0,202.0
0,0,1336000.0,11.8,5,3.0,3.0,202.0
0,0,880000.0,11.8,3,2.0,2.0,202.0
0,0,980000.0,11.8,3,1.0,1.0,202.0
1,0,975000.0,11.8,3,2.0,2.0,202.0
0,0,1127000.0,11.8,3,1.0,2.0,202.0
0,0,990000.0,11.8,3,2.0,1.0,202.0
0,0,1401000.0,11.8,4,2.0,2.0,202.0
0,0,1340000.0,11.8,3,1.0,2.0,202.0
0,0,1225000.0,11.8,4,2.0,2.0,202.0
0,0,1490000.0,11.8,5,3.0,2.0,202.0
0,0,1380000.0,11.8,4,2.0,0.0,202.0
1,0,1250000.0,11.8,3,2.0,2.0,202.0
0,0,1002000.0,11.8,4,1.0,2.0,202.0
0,0,950000.0,11.8,5,2.0,0.0,202.0
1,0,836000.0,11.8,2,2.0,0.0,202.0
0,0,1260000.0,11.8,4,2.0,2.0,202.0
0,0,905000.0,11.8,3,3.0,2.0,202.0
0,0,1400000.0,11.8,3,1.0,3.0,202.0
0,0,1550000.0,11.8,4,2.0,0.0,202.0
0,0,1085000.0,11.8,4,2.0,1.0,202.0
0,0,1300000.0,11.8,4,3.0,1.0,202.0
0,0,1240000.0,11.8,3,2.0,0.0,202.0
2,0,787000.0,11.8,3,1.0,2.0,202.0
0,0,1280000.0,11.8,4,1.0,2.0,202.0
0,0,1900000.0,11.8,5,2.0,0.0,202.0
0,0,1075000.0,11.8,3,1.0,1.0,202.0
0,0,1100000.0,11.8,3,2.0,0.0,202.0
0,0,890000.0,11.8,2,1.0,2.0,202.0
0,0,975000.0,11.8,3,2.0,0.0,202.0
0,0,1320000.0,11.8,4,3.0,2.0,202.0
0,0,1302000.0,11.8,4,2.0,2.0,202.0
0,0,1050000.0,11.8,3,2.0,1.0,202.0
0,0,1298000.0,11.8,4,2.0,0.0,202.0
0,0,1000000.0,11.8,4,2.0,3.0,202.0
0,0,1300000.0,11.8,4,2.0,2.0,202.0
0,0,1250000.0,11.8,4,2.0,2.0,202.0
0,0,976000.0,11.8,4,1.0,1.0,202.0
0,0,980000.0,11.8,2,1.0,1.0,202.0
0,0,1120000.0,11.8,4,2.0,0.0,202.0
2,0,812500.0,11.8,3,1.0,1.0,202.0
0,0,1280000.0,11.8,4,2.0,0.0,202.0
0,0,990000.0,11.8,3,1.0,2.0,202.0
0,0,1150000.0,11.8,3,2.0,0.0,202.0
0,0,1060000.0,11.8,3,2.0,0.0,202.0
0,0,1244000.0,11.8,4,2.0,2.0,202.0
0,0,1100000.0,11.8,4,2.0,2.0,202.0
0,0,1475000.0,11.8,4,2.0,2.0,202.0
0,0,1140000.0,11.8,4,2.0,3.0,202.0
0,0,833000.0,11.8,2,1.0,0.0,202.0
0,0,1600000.0,11.8,4,2.0,0.0,202.0
0,0,903000.0,11.8,2,1.0,1.0,202.0
1,0,905000.0,11.8,3,2.0,0.0,202.0
0,0,1125000.0,11.8,4,2.0,0.0,202.0
0,0,1250000.0,11.8,3,2.0,0.0,202.0
0,0,1351000.0,11.8,4,2.0,2.0,202.0
0,0,1060000.0,11.8,2,1.0,2.0,202.0
0,0,1063000.0,11.8,3,1.0,2.0,202.0
2,0,850000.0,11.8,3,2.0,0.0,202.0
0,5,1590000.0,11.7,5,3.0,2.0,191.0
0,5,1390000.0,11.7,3,1.0,2.0,191.0
0,5,1300000.0,11.7,3,1.0,2.0,191.0
0,5,1890000.0,11.7,4,2.0,2.0,191.0
2,5,1022500.0,11.7,3,2.0,2.0,191.0
0,5,1250000.0,11.7,3,1.0,1.0,191.0
0,5,1151000.0,11.7,3,1.0,1.0,191.0
0,5,1755000.0,11.7,3,1.0,1.0,191.0
0,5,1505000.0,11.7,5,2.0,0.0,191.0
0,5,935000.0,11.7,3,2.0,0.0,191.0
2,5,686000.0,11.7,3,1.0,2.0,191.0
0,5,1400000.0,11.7,3,2.0,0.0,191.0
2,5,604000.0,11.7,2,2.0,0.0,191.0
0,5,1300000.0,11.7,3,1.0,1.0,191.0
0,5,1160000.0,11.7,3,1.0,1.0,191.0
0,5,2000000.0,11.7,4,3.0,2.0,191.0
2,5,601000.0,11.7,2,2.0,0.0,191.0
0,5,790000.0,11.7,3,1.0,2.0,191.0
1,5,930000.0,11.7,3,2.0,0.0,191.0
0,5,1682000.0,11.7,4,2.0,1.0,191.0
2,5,625000.0,11.7,3,2.0,1.0,191.0
1,5,780000.0,11.7,3,2.0,2.0,191.0
0,5,1342000.0,11.7,3,1.0,2.0,191.0
0,5,1381000.0,11.7,4,2.0,0.0,191.0
0,5,1782800.0,11.7,4,2.0,2.0,191.0
1,5,956000.0,11.7,3,2.0,0.0,191.0
0,5,1468000.0,11.7,3,1.0,2.0,191.0
2,5,650000.0,11.7,2,1.0,1.0,191.0
0,5,1060000.0,11.7,5,3.0,2.0,191.0
0,5,1765000.0,11.7,4,2.0,0.0,191.0
0,5,1255000.0,11.7,4,2.0,2.0,191.0
0,5,900000.0,11.7,4,1.0,4.0,191.0
0,5,633000.0,11.7,2,1.0,1.0,191.0
0,5,1070500.0,11.7,3,1.0,2.0,191.0
0,5,1175000.0,11.7,3,1.0,2.0,191.0
0,5,1521000.0,11.7,3,2.0,2.0,191.0
0,5,1350000.0,11.7,2,1.0,2.0,191.0
1,5,752000.0,11.7,3,2.0,2.0,191.0
0,5,570000.0,11.7,3,1.0,1.0,191.0
0,5,1460000.0,11.7,3,1.0,2.0,191.0
1,5,745000.0,11.7,3,1.0,2.0,191.0
0,5,757000.0,11.7,5,2.0,0.0,191.0
0,5,2150000.0,11.7,5,3.5,2.0,191.0
2,5,746000.0,11.7,3,1.0,2.0,191.0
0,5,990000.0,11.7,3,2.0,2.0,191.0
0,5,1540000.0,11.7,3,2.0,2.0,191.0
1,5,1145000.0,11.7,3,2.0,2.0,191.0
0,5,1410000.0,11.7,5,2.0,1.0,191.0
1,5,902000.0,11.7,4,2.0,0.0,191.0
2,5,600000.0,11.7,2,2.0,0.0,191.0
0,5,1020000.0,11.7,3,2.0,0.0,191.0
2,5,640000.0,11.7,3,1.0,1.0,191.0
1,5,1000050.0,11.7,4,2.0,0.0,191.0
0,5,1800000.0,11.7,4,2.0,2.0,191.0
1,5,1270000.0,11.7,4,2.0,2.0,191.0
0,5,1800000.0,11.7,5,2.0,0.0,191.0
1,5,900000.0,11.7,4,3.0,2.0,191.0
0,5,1560000.0,11.7,3,2.0,0.0,191.0
1,5,1500000.0,11.7,4,2.0,0.0,191.0
0,5,1235000.0,11.7,4,2.0,0.0,191.0
2,5,585000.0,11.7,2,2.0,0.0,191.0
0,5,750000.0,11.7,3,2.0,0.0,191.0
0,5,1250000.0,11.7,4,2.0,2.0,191.0
0,5,1116000.0,11.7,3,2.0,0.0,191.0
2,5,580000.0,11.7,2,2.0,0.0,191.0
1,5,1165000.0,11.7,3,2.0,0.0,191.0
0,5,1410000.0,11.7,4,2.0,3.0,191.0
0,5,1100000.0,11.7,5,2.0,1.0,191.0
1,5,880000.0,11.7,4,2.0,0.0,191.0
0,5,1495000.0,11.7,3,2.0,0.0,191.0
0,5,1485000.0,11.7,4,2.0,2.0,191.0
0,5,2068000.0,11.7,3,1.0,1.0,191.0
0,5,1960000.0,11.7,7,2.0,0.0,191.0
0,5,1000000.0,11.7,3,1.0,1.0,191.0
2,5,800000.0,11.7,4,2.0,1.0,191.0
1,5,702000.0,11.7,3,2.0,1.0,191.0
0,5,2290000.0,7.8,4,2.0,1.0,191.0
1,5,1615000.0,7.8,3,1.0,2.0,191.0
0,5,2290000.0,7.8,4,3.0,2.0,191.0
2,5,1017000.0,7.8,2,1.0,2.0,191.0
2,5,729000.0,7.8,2,1.0,1.0,191.0
0,5,2290000.0,7.8,5,3.5,1.0,191.0
0,5,1650000.0,7.8,3,2.0,2.0,191.0
1,5,1175000.0,7.8,3,2.0,0.0,191.0
0,5,2240000.0,7.8,5,2.0,0.0,191.0
0,5,2290000.0,7.8,5,3.0,4.0,191.0
0,5,1910000.0,7.8,3,2.0,0.0,191.0
0,5,950000.0,7.8,2,1.0,2.0,191.0
0,5,2285000.0,7.8,4,2.0,0.0,191.0
2,5,615000.0,7.8,2,1.0,1.0,191.0
0,5,1950000.0,7.8,3,2.0,0.0,191.0
0,5,1987000.0,7.8,3,2.0,2.0,191.0
2,5,683000.0,7.8,2,1.0,1.0,191.0
0,5,1690000.0,7.8,3,2.0,1.0,191.0
2,5,430000.0,7.8,2,1.0,1.0,191.0
2,5,717000.0,7.8,2,1.0,1.0,191.0
1,5,1300000.0,7.8,3,2.0,2.0,191.0
0,5,2290000.0,7.8,4,2.0,4.0,191.0
0,5,2290000.0,7.8,4,2.0,2.0,191.0
0,5,2290000.0,7.8,3,2.0,2.0,191.0
2,5,435000.0,7.8,2,1.0,1.0,191.0
0,5,892000.0,7.8,2,1.0,1.0,191.0
0,5,2290000.0,7.8,4,2.0,0.0,191.0
0,5,1550000.0,7.8,4,2.0,0.0,191.0
2,5,522000.0,7.8,2,2.0,0.0,191.0
0,5,2290000.0,7.8,5,2.0,0.0,191.0
1,5,900400.0,7.8,2,1.0,1.0,191.0
0,5,2090000.0,7.8,4,2.0,2.0,191.0
1,5,1250000.0,7.8,3,2.0,2.0,191.0
0,5,2290000.0,7.8,3,2.0,0.0,191.0
2,5,752000.0,7.8,2,2.0,0.0,191.0
0,5,2000000.0,7.8,3,1.0,2.0,191.0
0,5,1302000.0,7.8,3,1.0,1.0,191.0
2,5,753000.0,7.8,2,2.0,0.0,191.0
0,5,1430000.0,7.8,3,2.0,2.0,191.0
0,5,1622000.0,7.8,3,1.0,1.0,191.0
2,5,502000.0,7.8,2,1.0,1.0,191.0
1,5,1500000.0,7.8,3,2.0,0.0,191.0
0,5,2290000.0,7.8,5,2.0,0.0,191.0
0,5,620000.0,7.8,2,1.0,1.0,191.0
0,5,2000000.0,7.8,5,3.0,2.0,191.0
2,5,591000.0,7.8,3,1.0,1.0,191.0
0,5,1800000.0,7.8,5,2.0,0.0,191.0
2,5,550000.0,7.8,2,2.0,0.0,191.0
0,5,2290000.0,7.8,5,2.0,4.0,191.0
0,5,1410000.0,7.8,3,2.0,0.0,191.0
0,5,1780000.0,7.8,3,1.0,1.0,191.0
0,5,2250000.0,7.8,3,2.0,2.0,191.0
0,5,895000.0,7.8,2,1.0,1.0,191.0
0,5,1800000.0,7.8,3,2.0,0.0,191.0
0,5,1400000.0,7.8,4,0.0,0.0,191.0
0,5,2200000.0,7.8,3,2.0,0.0,191.0
2,5,693000.0,7.8,2,1.0,1.0,191.0
2,5,900000.0,7.8,2,1.0,1.0,191.0
0,5,2290000.0,7.8,5,3.0,2.0,191.0
2,5,530000.0,7.8,2,1.0,1.0,191.0
0,5,1946000.0,7.8,4,2.0,0.0,191.0
2,5,805000.0,7.8,2,2.0,2.0,191.0
0,5,2228000.0,7.8,4,2.0,2.0,191.0
1,5,930000.0,7.8,3,2.0,2.0,191.0
2,5,590000.0,7.8,2,1.0,1.0,191.0
0,5,2290000.0,7.8,4,2.0,2.0,191.0
0,5,1602500.0,7.8,3,1.0,1.0,191.0
0,5,1650000.0,7.8,4,2.0,0.0,191.0
1,5,1515000.0,7.8,3,2.0,2.0,191.0
0,5,2132500.0,7.8,3,2.0,0.0,191.0
0,5,1800000.0,7.8,2,1.0,4.0,191.0
0,5,2290000.0,7.8,4,2.0,0.0,191.0
0,5,2290000.0,7.8,3,2.0,0.0,191.0
0,5,2290000.0,7.8,4,2.0,0.0,191.0
0,5,1100000.0,7.8,4,2.0,0.0,191.0
2,5,1333000.0,7.8,3,2.0,0.0,191.0
0,5,2290000.0,7.8,3,2.0,0.0,191.0
2,5,558000.0,7.8,2,1.0,1.0,191.0
0,5,2290000.0,7.8,6,2.0,0.0,191.0
0,5,1185000.0,7.8,2,2.0,2.0,191.0
0,5,2177000.0,7.8,3,1.0,2.0,191.0
0,5,840000.0,7.8,2,2.0,0.0,191.0
0,5,2155000.0,7.8,3,1.0,1.0,191.0
0,5,1865000.0,7.8,3,2.0,0.0,191.0
0,5,2290000.0,7.8,3,2.0,4.0,191.0
0,5,1470000.0,7.8,2,1.0,2.0,191.0
0,5,2290000.0,7.8,4,2.0,0.0,191.0
0,5,2290000.0,7.8,5,2.0,0.0,191.0
0,5,2010000.0,7.8,5,2.0,0.0,191.0
2,5,820000.0,7.8,2,1.0,1.0,191.0
0,5,2105000.0,7.8,3,1.0,2.0,191.0
1,5,1625000.0,7.8,3,2.0,2.0,191.0
0,5,1750000.0,7.8,3,2.0,3.0,191.0
0,5,2290000.0,7.8,5,2.0,0.0,191.0
0,5,2290000.0,7.8,3,3.0,2.0,191.0
2,5,667000.0,7.8,2,1.0,1.0,191.0
0,5,2290000.0,7.8,5,3.0,2.0,191.0
0,5,1175000.0,7.8,2,1.0,1.0,191.0
1,5,775000.0,7.8,2,2.0,1.0,191.0
0,5,2220000.0,7.8,3,2.0,2.0,191.0
0,5,2015000.0,7.8,4,1.0,4.0,191.0
2,5,700000.0,7.8,2,1.0,1.0,191.0
0,5,1700000.0,7.8,3,1.0,1.0,191.0
0,5,2290000.0,7.8,4,3.0,1.0,191.0
2,5,810000.0,7.8,2,1.0,1.0,191.0
0,5,2290000.0,7.8,5,3.5,2.0,191.0
0,5,2290000.0,7.8,4,2.0,0.0,191.0
0,5,2125000.0,7.8,5,3.0,2.0,191.0
0,5,2290000.0,7.8,4,2.0,0.0,191.0
0,5,2030000.0,7.8,4,2.0,2.0,191.0
0,5,2290000.0,7.8,4,3.0,1.0,191.0
0,5,2000000.0,7.8,4,3.0,4.0,191.0
0,5,706000.0,7.8,2,1.0,1.0,191.0
0,5,2250000.0,7.8,5,3.5,1.0,191.0
0,5,2290000.0,7.8,5,2.0,2.0,191.0
0,5,1500000.0,7.8,4,2.0,0.0,191.0
0,5,2290000.0,9.0,4,2.0,2.0,191.0
0,5,1587500.0,9.0,3,1.0,1.0,191.0
1,5,1550000.0,9.0,4,2.0,4.0,191.0
0,5,765000.0,9.0,2,1.0,1.0,191.0
2,5,2130000.0,9.0,3,2.0,0.0,191.0
2,5,830000.0,9.0,2,1.0,1.0,191.0
0,5,2290000.0,9.0,3,2.0,0.0,191.0
0,5,2290000.0,9.0,4,2.0,1.0,191.0
0,5,2290000.0,9.0,5,2.0,2.0,191.0
0,5,2200000.0,9.0,3,3.0,2.0,191.0
0,5,2290000.0,9.0,4,1.0,1.0,191.0
0,5,1305000.0,9.0,2,1.0,1.0,191.0
0,5,2290000.0,9.0,4,3.0,3.0,191.0
0,5,928000.0,9.0,3,2.0,1.0,191.0
0,5,2290000.0,9.0,5,3.0,4.0,191.0
0,5,2290000.0,9.0,4,2.0,3.0,191.0
0,5,2290000.0,9.0,4,1.0,1.0,191.0
2,5,722000.0,9.0,2,1.0,1.0,191.0
0,5,2290000.0,9.0,5,2.0,4.0,191.0
1,5,1680000.0,9.0,3,2.0,2.0,191.0
0,5,1640000.0,9.0,3,3.0,2.0,191.0
0,5,1680000.0,9.0,3,2.0,1.0,191.0
0,5,2290000.0,9.0,5,3.5,4.0,191.0
0,5,1385000.0,9.0,3,1.0,1.0,191.0
0,5,2290000.0,9.0,4,1.0,4.0,191.0
0,5,2290000.0,9.0,5,2.0,0.0,191.0
2,5,690500.0,9.0,2,1.0,1.0,191.0
0,5,1850000.0,9.0,3,2.0,2.0,191.0
2,5,736000.0,9.0,2,1.0,2.0,191.0
1,5,1843000.0,9.0,3,2.0,2.0,191.0
2,5,685000.0,9.0,2,1.0,1.0,191.0
0,5,1800000.0,9.0,2,1.0,3.0,191.0
0,5,1800000.0,9.0,3,2.0,2.0,191.0
0,5,2290000.0,9.0,4,2.0,2.0,191.0
1,5,1742000.0,9.0,4,2.0,2.0,191.0
0,5,2290000.0,9.0,5,2.0,0.0,191.0
0,5,2290000.0,9.0,5,2.0,0.0,191.0
1,5,1420000.0,9.0,4,2.0,2.0,191.0
2,5,1016000.0,9.0,2,1.0,2.0,191.0
0,2,1330000.0,3.2,3,1.0,1.0,239.0
0,2,1540000.0,3.2,3,1.0,0.0,239.0
0,2,1425000.0,3.2,4,3.0,0.0,239.0
0,2,1725000.0,3.2,2,1.0,1.0,239.0
0,2,1280000.0,3.2,3,1.0,0.0,239.0
0,2,2290000.0,3.2,3,1.0,2.0,239.0
0,2,2175000.0,3.2,4,1.0,0.0,239.0
0,2,1555000.0,3.2,3,1.0,0.0,239.0
1,2,765000.0,3.2,2,1.0,1.0,239.0
0,2,800000.0,3.2,2,1.0,1.0,239.0
0,2,1301000.0,3.2,2,1.0,0.0,239.0
0,2,2290000.0,3.2,4,2.0,0.0,239.0
2,2,468000.0,3.2,1,1.0,1.0,239.0
0,2,2290000.0,3.2,2,2.0,0.0,239.0
0,2,2210000.0,3.2,3,2.0,1.0,239.0
0,2,1330000.0,3.2,2,1.0,0.0,239.0
0,2,2290000.0,3.2,4,2.0,2.0,239.0
0,2,1214000.0,3.2,3,3.0,1.0,239.0
0,2,1955000.0,3.2,3,2.0,1.0,239.0
2,2,390000.0,3.2,1,1.0,1.0,239.0
0,2,885000.0,3.2,1,1.0,0.0,239.0
0,2,2050000.0,3.2,3,2.0,0.0,239.0
0,2,910000.0,3.2,2,1.0,1.0,239.0
0,2,880000.0,3.2,2,1.0,0.0,239.0
0,2,1950000.0,3.2,4,2.0,2.0,239.0
0,2,1280000.0,3.2,3,1.0,1.0,239.0
2,2,437000.0,3.2,1,1.0,1.0,239.0
0,2,1150000.0,3.2,2,1.0,2.0,239.0
2,2,520000.0,3.2,2,1.0,1.0,239.0
2,2,1560000.0,3.2,4,1.0,0.0,239.0
0,2,1678000.0,3.2,2,1.0,0.0,239.0
2,2,570000.0,3.2,2,1.0,1.0,239.0
2,5,820000.0,11.4,3,1.0,2.0,191.0
1,5,795000.0,11.4,2,2.0,1.0,191.0
2,5,600000.0,11.4,2,1.0,1.0,191.0
0,5,1295000.0,11.4,3,1.0,2.0,191.0
0,5,1275000.0,11.4,4,2.0,0.0,191.0
0,5,1620000.0,11.4,3,1.0,1.0,191.0
2,5,510000.0,11.4,2,1.0,1.0,191.0
0,5,1647000.0,11.4,4,2.0,0.0,191.0
2,5,255000.0,11.4,1,1.0,1.0,191.0
0,5,890000.0,11.4,2,1.0,1.0,191.0
2,5,346000.0,11.4,1,1.0,1.0,191.0
1,5,860000.0,11.4,3,2.0,1.0,191.0
2,5,586000.0,11.4,2,1.0,1.0,191.0
2,5,772000.0,11.4,2,1.0,2.0,191.0
0,5,1506000.0,11.4,4,2.0,2.0,191.0
1,5,675000.0,11.4,3,2.0,1.0,191.0
2,5,525000.0,11.4,2,1.0,2.0,191.0
2,5,290000.0,11.4,1,1.0,1.0,191.0
2,5,363000.0,11.4,1,1.0,1.0,191.0
2,5,360000.0,11.4,2,1.0,1.0,191.0
0,5,967500.0,11.4,2,1.0,2.0,191.0
0,5,1350000.0,11.4,2,2.0,2.0,191.0
2,5,516000.0,11.4,2,1.0,1.0,191.0
2,5,330000.0,11.4,1,1.0,1.0,191.0
0,5,1600000.0,11.4,3,2.0,2.0,191.0
0,5,1170000.0,11.4,3,1.0,2.0,191.0
2,5,260000.0,11.4,1,1.0,1.0,191.0
2,5,1008000.0,11.4,3,2.0,1.0,191.0
2,5,625000.0,11.4,2,1.0,1.0,191.0
1,5,700000.0,11.4,2,2.0,1.0,191.0
2,5,889500.0,11.4,2,2.0,0.0,191.0
0,5,1400000.0,11.4,4,2.0,0.0,191.0
0,5,1185000.0,11.4,3,2.0,0.0,191.0
2,5,545000.0,11.4,2,1.0,1.0,191.0
2,5,1170000.0,11.4,3,1.0,2.0,191.0
0,5,1705000.0,11.4,4,2.0,0.0,191.0
0,5,1830000.0,11.4,4,2.0,2.0,191.0
2,5,250000.0,11.4,1,1.0,1.0,191.0
1,5,930000.0,11.4,2,2.0,1.0,191.0
2,5,576800.0,11.4,2,2.0,0.0,191.0
2,5,465000.0,11.4,2,1.0,1.0,191.0
2,5,757500.0,11.4,2,2.0,0.0,191.0
0,5,1646000.0,11.4,3,2.0,2.0,191.0
2,5,460000.0,11.4,2,1.0,1.0,191.0
2,5,620000.0,11.4,2,2.0,0.0,191.0
2,5,1105000.0,11.4,3,2.0,0.0,191.0
0,5,1550000.0,11.4,4,2.0,2.0,191.0
1,5,707000.0,11.4,2,1.0,1.0,191.0
2,5,804000.0,11.4,2,2.0,1.0,191.0
0,5,1200000.0,11.4,3,2.0,1.0,191.0
0,5,1501000.0,11.4,4,2.0,1.0,191.0
0,5,950000.0,11.4,3,1.0,1.0,191.0
1,5,970000.0,11.4,3,2.0,2.0,191.0
2,5,345000.0,11.4,1,1.0,1.0,191.0
0,5,817500.0,11.4,2,1.0,1.0,191.0
0,5,1450000.0,11.4,4,2.0,2.0,191.0
0,5,1000000.0,11.4,3,2.0,1.0,191.0
1,5,855000.0,11.4,2,1.0,1.0,191.0
0,5,675000.0,11.4,2,1.0,1.0,191.0
2,5,588000.0,11.4,2,1.0,1.0,191.0
2,5,455000.0,11.4,2,1.0,1.0,191.0
2,5,602500.0,11.4,3,1.0,2.0,191.0
2,5,662000.0,11.4,2,2.0,1.0,191.0
0,5,1420000.0,11.4,3,2.0,2.0,191.0
2,5,920000.0,11.4,3,2.0,1.0,191.0
2,5,400000.0,11.4,2,2.0,0.0,191.0
2,5,706000.0,11.4,2,2.0,0.0,191.0
0,5,1450000.0,11.4,4,2.0,0.0,191.0
0,5,1287000.0,11.4,3,1.0,1.0,191.0
2,5,650000.0,11.4,2,2.0,0.0,191.0
2,5,656000.0,11.4,2,1.0,1.0,191.0
0,5,930000.0,11.4,2,1.0,1.0,191.0
2,5,702000.0,11.4,2,2.0,0.0,191.0
2,5,415000.0,11.4,2,1.0,1.0,191.0
2,5,650000.0,11.4,2,1.0,1.0,191.0
0,5,1360000.0,11.4,3,2.0,2.0,191.0
2,5,380000.0,11.4,2,1.0,1.0,191.0
2,5,765000.0,11.4,2,1.0,1.0,191.0
0,5,1423000.0,11.4,4,3.0,4.0,191.0
0,5,1900000.0,11.4,5,3.0,1.0,191.0
0,5,907000.0,11.4,2,1.0,2.0,191.0
2,5,350000.0,11.4,1,1.0,1.0,191.0
0,5,1430000.0,11.4,3,2.0,2.0,191.0
2,5,983500.0,11.4,2,1.0,1.0,191.0
0,5,1490000.0,11.4,3,2.0,1.0,191.0
2,5,572000.0,11.4,2,2.0,1.0,191.0
0,5,990000.0,11.4,3,2.0,2.0,191.0
1,5,1100000.0,11.4,4,3.0,2.0,191.0
0,5,1125000.0,11.4,3,1.0,1.0,191.0
2,5,601000.0,11.4,2,1.0,1.0,191.0
0,5,1410000.0,11.4,4,3.0,3.0,191.0
1,5,1205000.0,11.4,4,2.0,0.0,191.0
2,5,405000.0,11.4,2,1.0,1.0,191.0
0,5,1655000.0,11.4,4,2.0,2.0,191.0
0,5,1910000.0,11.4,3,1.0,1.0,191.0
1,5,808000.0,11.4,3,1.0,1.0,191.0
0,5,1252000.0,11.4,3,1.0,1.0,191.0
2,5,370000.0,11.4,2,1.0,1.0,191.0
0,5,1880000.0,11.4,4,2.0,3.0,191.0
0,5,896000.0,11.4,2,1.0,2.0,191.0
1,5,1200000.0,11.4,4,2.0,0.0,191.0
0,5,1802100.0,11.4,5,2.0,2.0,191.0
2,5,585000.0,11.4,2,1.0,1.0,191.0
2,5,470000.0,11.4,2,2.0,0.0,191.0
2,5,450000.0,11.4,2,1.0,1.0,191.0
2,5,737000.0,11.4,2,1.0,1.0,191.0
1,5,860000.0,11.4,3,1.0,2.0,191.0
2,5,605000.0,11.4,2,1.0,1.0,191.0
2,5,492000.0,11.4,2,2.0,0.0,191.0
0,5,1300000.0,11.4,2,1.0,1.0,191.0
0,5,1518000.0,11.4,4,3.0,2.0,191.0
2,5,632500.0,11.4,2,1.0,1.0,191.0
2,5,435000.0,11.4,2,1.0,1.0,191.0
1,5,1190000.0,11.4,3,2.0,0.0,191.0
0,5,1516000.0,11.4,3,2.0,0.0,191.0
2,5,468250.0,11.4,2,1.0,1.0,191.0
0,5,1716000.0,11.4,3,2.0,1.0,191.0
2,5,270000.0,11.4,1,1.0,1.0,191.0
2,5,365000.0,11.4,1,1.0,1.0,191.0
2,5,340000.0,11.4,1,1.0,1.0,191.0
2,5,722500.0,8.9,2,1.0,1.0,191.0
1,5,1600000.0,8.9,4,3.0,2.0,191.0
0,5,1665000.0,8.9,5,2.0,2.0,191.0
2,5,323000.0,8.9,1,1.0,1.0,191.0
2,5,550000.0,8.9,2,1.0,1.0,191.0
0,5,1220000.0,8.9,4,2.0,0.0,191.0
2,5,638000.0,8.9,2,2.0,1.0,191.0
0,5,131000.0,8.9,4,1.0,2.0,191.0
0,5,1090000.0,8.9,3,1.0,2.0,191.0
0,5,1365000.0,8.1,3,1.0,0.0,191.0
0,5,1750000.0,8.1,3,2.0,2.0,191.0
2,5,580000.0,8.1,2,1.0,1.0,191.0
0,5,2005000.0,8.1,3,2.0,3.0,191.0
